Year,NOC,Athletes,Bronze,Gold,Silver,Total_Medals,Efficiency (%),Sport,Female_Participants,Male_Participants
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Shooting,4,3
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Swimming,5,8
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Synchronized Swimming,2,0
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Taekwondo,0,1
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Triathlon,1,2
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Water Polo,11,12
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Weightlifting,1,2
2004,KAZ,114,3.0,1.0,4.0,8.0,7.017543859649122,Wrestling,0,12
2004,KEN,46,2.0,1.0,4.0,7.0,15.217391304347828,Athletics,11,20
2004,KEN,46,2.0,1.0,4.0,7.0,15.217391304347828,Rowing,0,1
2004,KEN,46,2.0,1.0,4.0,7.0,15.217391304347828,Swimming,1,1
2004,KEN,46,2.0,1.0,4.0,7.0,15.217391304347828,Volleyball,12,0
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Athletics,6,1
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Cycling,0,2
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Judo,0,1
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Modern Pentathlon,1,1
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Shooting,0,3
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Swimming,0,6
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,1
2004,KGZ,29,0.0,0.0,0.0,0.0,0.0,Wrestling,0,8
2004,KIR,3,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,KIR,3,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,1
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Archery,6,6
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Athletics,6,12
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Badminton,8,11
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Basketball,11,0
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Boxing,0,7
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Cycling,2,4
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Equestrianism,0,8
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Fencing,9,9
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Football,0,16
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Gymnastics,5,41
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Handball,15,15
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Hockey,16,16
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Judo,6,7
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Modern Pentathlon,0,2
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Rowing,1,1
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Sailing,0,4
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Shooting,11,10
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Swimming,17,12
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Synchronized Swimming,2,0
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Table Tennis,7,7
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Taekwondo,2,2
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Tennis,1,1
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Volleyball,11,0
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Weightlifting,4,4
2004,KOR,264,10.0,14.0,28.0,52.0,19.696969696969695,Wrestling,1,8
2004,KSA,16,0.0,0.0,0.0,0.0,0.0,Athletics,0,7
2004,KSA,16,0.0,0.0,0.0,0.0,0.0,Equestrianism,0,2
2004,KSA,16,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,KSA,16,0.0,0.0,0.0,0.0,0.0,Swimming,0,1
2004,KSA,16,0.0,0.0,0.0,0.0,0.0,Table Tennis,0,1
2004,KSA,16,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,4
2004,KUW,11,0.0,0.0,0.0,0.0,0.0,Athletics,1,4
2004,KUW,11,0.0,0.0,0.0,0.0,0.0,Judo,0,1
2004,KUW,11,0.0,0.0,0.0,0.0,0.0,Shooting,0,5
2004,LAO,5,0.0,0.0,0.0,0.0,0.0,Archery,0,1
2004,LAO,5,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,LAO,5,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Athletics,8,9
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Canoeing,0,2
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Cycling,0,2
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Gymnastics,0,10
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Judo,0,1
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Modern Pentathlon,1,1
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Sailing,1,0
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Shooting,0,1
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Swimming,1,6
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Weightlifting,0,1
2004,LAT,32,0.0,0.0,4.0,4.0,12.5,Wrestling,0,1
2004,LBA,8,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,LBA,8,0.0,0.0,0.0,0.0,0.0,Judo,0,1
2004,LBA,8,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,LBA,8,0.0,0.0,0.0,0.0,0.0,Taekwondo,0,1
2004,LBA,8,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,2
2004,LBR,2,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,LCA,2,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
2004,LCA,2,0.0,0.0,0.0,0.0,0.0,Swimming,1,0
2004,LES,3,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,LES,3,0.0,0.0,0.0,0.0,0.0,Taekwondo,1,0
2004,LIB,5,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,LIB,5,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,LIB,5,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,LIE,1,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Athletics,7,5
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Basketball,0,12
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Boxing,0,2
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Canoeing,0,4
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Cycling,7,7
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Judo,0,1
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Modern Pentathlon,0,2
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Rowing,0,2
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Sailing,0,1
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Shooting,1,0
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Swimming,0,15
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Weightlifting,0,1
2004,LTU,59,0.0,1.0,2.0,3.0,5.084745762711865,Wrestling,0,3
2004,LUX,10,0.0,0.0,0.0,0.0,0.0,Archery,0,1
2004,LUX,10,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
2004,LUX,10,0.0,0.0,0.0,0.0,0.0,Cycling,0,4
2004,LUX,10,0.0,0.0,0.0,0.0,0.0,Swimming,2,1
2004,LUX,10,0.0,0.0,0.0,0.0,0.0,Tennis,4,0
2004,LUX,10,0.0,0.0,0.0,0.0,0.0,Triathlon,1,0
2004,MAD,8,0.0,0.0,0.0,0.0,0.0,Athletics,2,1
2004,MAD,8,0.0,0.0,0.0,0.0,0.0,Boxing,0,1
2004,MAD,8,0.0,0.0,0.0,0.0,0.0,Judo,1,0
2004,MAD,8,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MAD,8,0.0,0.0,0.0,0.0,0.0,Tennis,1,0
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Athletics,7,17
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Boxing,0,7
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Fencing,0,1
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Football,0,16
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Judo,0,2
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Swimming,0,1
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Taekwondo,2,1
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Tennis,0,2
2004,MAR,55,0.0,2.0,1.0,3.0,5.454545454545454,Weightlifting,0,1
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Archery,1,0
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Badminton,2,7
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Cycling,0,2
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Diving,3,1
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Gymnastics,0,7
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Sailing,0,1
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Shooting,0,2
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Swimming,3,5
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Taekwondo,1,0
2004,MAS,26,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,1
2004,MAW,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MAW,4,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Athletics,5,7
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Cycling,0,2
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Judo,0,1
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Swimming,2,8
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,3
2004,MDA,33,0.0,0.0,0.0,0.0,0.0,Wrestling,0,2
2004,MDV,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MDV,4,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Archery,0,6
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Athletics,14,15
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Beach Volleyball,2,0
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Boxing,0,5
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Cycling,3,0
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Diving,8,3
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Equestrianism,2,6
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Fencing,0,1
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Football,17,15
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Gymnastics,9,0
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Judo,1,2
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Modern Pentathlon,0,2
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Rowing,3,0
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Sailing,2,1
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Shooting,0,2
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Swimming,2,8
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Synchronized Swimming,2,0
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Taekwondo,1,2
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Triathlon,0,2
2004,MEX,109,1.0,0.0,3.0,4.0,3.669724770642202,Weightlifting,1,0
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Athletics,1,1
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Boxing,0,1
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Judo,2,6
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Shooting,2,0
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Swimming,0,1
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Weightlifting,1,0
2004,MGL,20,1.0,0.0,0.0,1.0,5.0,Wrestling,2,4
2004,MKD,10,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MKD,10,0.0,0.0,0.0,0.0,0.0,Canoeing,0,1
2004,MKD,10,0.0,0.0,0.0,0.0,0.0,Shooting,2,0
2004,MKD,10,0.0,0.0,0.0,0.0,0.0,Swimming,3,4
2004,MKD,10,0.0,0.0,0.0,0.0,0.0,Wrestling,0,2
2004,MLI,21,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MLI,21,0.0,0.0,0.0,0.0,0.0,Football,0,16
2004,MLI,21,0.0,0.0,0.0,0.0,0.0,Judo,0,1
2004,MLI,21,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MLT,7,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MLT,7,0.0,0.0,0.0,0.0,0.0,Judo,1,0
2004,MLT,7,0.0,0.0,0.0,0.0,0.0,Sailing,0,1
2004,MLT,7,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,MLT,7,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MON,3,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
2004,MON,3,0.0,0.0,0.0,0.0,0.0,Shooting,1,0
2004,MON,3,0.0,0.0,0.0,0.0,0.0,Swimming,0,1
2004,MOZ,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MOZ,4,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MRI,9,0.0,0.0,0.0,0.0,0.0,Archery,0,1
2004,MRI,9,0.0,0.0,0.0,0.0,0.0,Athletics,1,3
2004,MRI,9,0.0,0.0,0.0,0.0,0.0,Boxing,0,1
2004,MRI,9,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,MRI,9,0.0,0.0,0.0,0.0,0.0,Weightlifting,1,0
2004,MTN,2,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,MYA,2,0.0,0.0,0.0,0.0,0.0,Archery,1,0
2004,MYA,2,0.0,0.0,0.0,0.0,0.0,Weightlifting,1,0
2004,NAM,8,0.0,0.0,0.0,0.0,0.0,Athletics,1,3
2004,NAM,8,0.0,0.0,0.0,0.0,0.0,Boxing,0,2
2004,NAM,8,0.0,0.0,0.0,0.0,0.0,Cycling,0,1
2004,NAM,8,0.0,0.0,0.0,0.0,0.0,Shooting,0,2
2004,NAM,8,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
2004,NCA,5,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,NCA,5,0.0,0.0,0.0,0.0,0.0,Shooting,2,0
2004,NCA,5,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Archery,0,6
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Athletics,7,14
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Badminton,5,1
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Baseball,0,24
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Beach Volleyball,2,0
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Canoeing,0,2
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Cycling,10,25
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Equestrianism,6,10
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Fencing,1,0
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Gymnastics,10,0
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Hockey,16,16
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Judo,3,4
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Rowing,12,14
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Sailing,6,8
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Shooting,0,5
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Swimming,21,12
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Synchronized Swimming,2,0
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Table Tennis,0,4
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Taekwondo,1,1
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Trampolining,1,1
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Triathlon,2,0
2004,NED,210,22.0,4.0,51.0,77.0,36.666666666666664,Volleyball,0,12
2004,NEP,6,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,NEP,6,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,NEP,6,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,NEP,6,0.0,0.0,0.0,0.0,0.0,Taekwondo,1,0
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Athletics,11,11
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Basketball,12,0
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Boxing,0,7
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Football,16,0
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Judo,1,1
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Swimming,1,1
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Table Tennis,6,6
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Taekwondo,1,2
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Weightlifting,2,0
2004,NGR,70,8.0,0.0,0.0,8.0,11.428571428571429,Wrestling,0,1
2004,NIG,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,NIG,4,0.0,0.0,0.0,0.0,0.0,Judo,0,1
2004,NIG,4,0.0,0.0,0.0,0.0,0.0,Swimming,0,1
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Athletics,3,6
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Badminton,0,1
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Beach Volleyball,4,4
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Canoeing,0,8
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Cycling,5,6
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Rowing,0,3
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Sailing,5,3
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Shooting,0,8
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Swimming,0,1
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Taekwondo,1,0
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Weightlifting,0,1
2004,NOR,52,2.0,5.0,0.0,7.0,13.461538461538462,Wrestling,0,1
2004,NRU,3,0.0,0.0,0.0,0.0,0.0,Weightlifting,1,2
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Archery,0,1
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Athletics,5,8
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Badminton,1,1
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Basketball,12,12
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Boxing,0,1
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Canoeing,0,4
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Cycling,6,13
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Equestrianism,3,16
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Fencing,1,0
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Hockey,16,16
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Judo,1,0
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Rowing,5,6
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Sailing,7,5
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Shooting,1,1
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Swimming,19,15
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Table Tennis,3,0
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Taekwondo,1,0
2004,NZL,148,0.0,4.0,2.0,6.0,4.054054054054054,Triathlon,1,3
2004,OMA,2,0.0,0.0,0.0,0.0,0.0,Athletics,0,1
2004,OMA,2,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,PAK,26,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,PAK,26,0.0,0.0,0.0,0.0,0.0,Boxing,0,5
2004,PAK,26,0.0,0.0,0.0,0.0,0.0,Hockey,0,16
2004,PAK,26,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,PAK,26,0.0,0.0,0.0,0.0,0.0,Swimming,1,1
2004,PAN,4,0.0,0.0,0.0,0.0,0.0,Athletics,0,2
2004,PAN,4,0.0,0.0,0.0,0.0,0.0,Swimming,2,1
2004,PAR,22,0.0,0.0,17.0,17.0,77.27272727272727,Athletics,1,1
2004,PAR,22,0.0,0.0,17.0,17.0,77.27272727272727,Football,0,17
2004,PAR,22,0.0,0.0,17.0,17.0,77.27272727272727,Rowing,1,1
2004,PAR,22,0.0,0.0,17.0,17.0,77.27272727272727,Swimming,0,1
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Badminton,1,0
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Rowing,0,1
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Sailing,0,1
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Shooting,0,2
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Swimming,1,2
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Table Tennis,1,0
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Tennis,0,1
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Weightlifting,1,0
2004,PER,12,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
2004,PHI,16,0.0,0.0,0.0,0.0,0.0,Archery,1,0
2004,PHI,16,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,PHI,16,0.0,0.0,0.0,0.0,0.0,Boxing,0,4
2004,PHI,16,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
2004,PHI,16,0.0,0.0,0.0,0.0,0.0,Swimming,2,8
2004,PHI,16,0.0,0.0,0.0,0.0,0.0,Taekwondo,1,2
2004,PLE,3,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,PLE,3,0.0,0.0,0.0,0.0,0.0,Swimming,0,1
2004,PLW,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,PLW,4,0.0,0.0,0.0,0.0,0.0,Swimming,1,0
2004,PLW,4,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
2004,PNG,4,0.0,0.0,0.0,0.0,0.0,Athletics,1,1
2004,PNG,4,0.0,0.0,0.0,0.0,0.0,Swimming,0,3
2004,PNG,4,0.0,0.0,0.0,0.0,0.0,Weightlifting,1,0
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Archery,6,1
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Athletics,25,27
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Badminton,0,3
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Boxing,0,3
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Canoeing,8,17
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Cycling,5,16
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Equestrianism,0,7
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Fencing,2,1
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Judo,2,4
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Modern Pentathlon,2,2
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Rhythmic Gymnastics,6,0
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Rowing,2,21
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Sailing,2,7
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Shooting,4,3
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Swimming,5,8
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Table Tennis,0,4
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Taekwondo,1,0
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Tennis,0,2
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Volleyball,0,12
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Weightlifting,2,5
2004,POL,194,6.0,4.0,2.0,12.0,6.185567010309279,Wrestling,0,9
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Athletics,12,15
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Badminton,0,1
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Beach Volleyball,0,2
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Canoeing,0,2
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Cycling,0,5
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Equestrianism,0,1
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Fencing,0,1
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Football,0,17
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Gymnastics,0,7
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Judo,1,3
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Sailing,1,6
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Shooting,0,3
2004,POR,81,1.0,0.0,2.0,3.0,3.7037037037037033,Swimming,3,10
